Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
fbac25df-c5cb-46bb-b956,2024-01-15,18:49:09,Online,Credit Card,Adult,Standard,Advance,23,London Kings Cross,York,2024-01-16,17:15:00,19:05:00,19:05:00,On Time,,No
90127fa1-bd12-4ed7-8815,2024-03-30,16:06:44,Station,Credit Card,,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-03-30,17:45:00,18:15:00,19:05:00,Delayed,Traffic,No
33068eac-aa33-456d-8195,2024-04-16,18:10:35,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-04-17,17:30:00,19:45:00,20:01:00,Delayed,Technical Issue,Yes
30c9fb52-f6f2-4a46-a993,2024-01-17,20:24:48,Online,Credit Card,,Standard,Advance,7,Birmingham New Street,Nuneaton,2024-01-18,18:45:00,19:05:00,19:05:00,On Time,,No
7e0f9fee-d723-4f74-8d8c,2024-04-12,18:07:13,Station,Contactless,Adult,Standard,Advance,8,London Paddington,Reading,2024-04-13,16:30:00,17:30:00,17:30:00,On Time,,No
48ce0b98-4b4a-4876-b6fd,2024-02-07,01:34:07,Station,Contactless,,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-02-26,00:00:00,00:30:00,00:30:00,On Time,,No
bc953780-6633-41fe-b8c3,2024-03-03,18:58:15,Online,Credit Card,,Standard,Advance,35,London Kings Cross,York,2024-03-04,17:15:00,19:05:00,19:05:00,On Time,,No
8dbdafee-e7b0-4afb-934e,2024-02-08,07:47:31,Online,Debit Card,Senior,First Class,Advance,18,London Paddington,Reading,2024-02-20,06:15:00,07:15:00,07:15:00,On Time,,No
1f5f96cc-ad59-45a6-bb5a,2024-01-15,08:22:26,Online,Credit Card,,Standard,Advance,13,London Paddington,Reading,2024-01-16,07:45:00,08:45:00,08:45:00,On Time,,No
4ec6d47a-9abf-449d-99f5,2024-01-14,17:16:45,Online,Contactless,,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-01-14,18:45:00,19:15:00,19:15:00,On Time,,No
f20529fc-bda6-4d02-8a77,2024-04-26,09:02:35,Online,Credit Card,Adult,Standard,Off-Peak,8,London St Pancras,Birmingham New Street,2024-04-26,10:30:00,11:50:00,11:50:00,On Time,,No
5e824c84-286a-4858-b58d,2024-01-16,17:46:57,Online,Credit Card,,Standard,Advance,7,London Euston,Birmingham New Street,2024-01-17,16:15:00,17:35:00,17:35:00,On Time,,No
84dc38de-7e1b-4f76-ad90,2024-04-09,23:46:15,Station,Credit Card,Adult,Standard,Advance,8,London Paddington,Reading,2024-04-10,22:15:00,23:15:00,23:15:00,On Time,,No
8378ac20-6824-4c70-ac3c,2024-02-01,14:41:18,Station,Debit Card,Disabled,Standard,Anytime,9,London Euston,Birmingham New Street,2024-02-01,16:00:00,17:20:00,17:20:00,On Time,,No
accf5c25-e8b3-4d37-892d,2024-03-15,07:09:18,Station,Contactless,,Standard,Anytime,154,Liverpool Lime Street,London St Pancras,2024-03-15,08:30:00,11:00:00,11:00:00,On Time,,No
48a04ecf-d2c9-44a2-8014,2024-03-31,10:32:18,Online,Contactless,Adult,Standard,Off-Peak,10,Manchester Piccadilly,Leeds,2024-03-31,12:00:00,12:45:00,12:45:00,On Time,,No
eac30b62-2c76-440d-b6bd,2024-02-02,20:28:22,Station,Contactless,,First Class,Advance,57,London Kings Cross,York,2024-02-12,17:45:00,19:35:00,19:35:00,On Time,,No
5fc034a2-34a6-4dae-ac31,2024-01-10,15:43:18,Station,Contactless,,Standard,Advance,13,London Paddington,Reading,2024-01-11,14:00:00,15:00:00,15:00:00,On Time,,No
a731381b-49e3-455b-9419,2024-03-30,18:18:04,Online,Credit Card,Senior,Standard,Off-Peak,2,Manchester Piccadilly,Liverpool Lime Street,2024-03-30,18:45:00,19:15:00,19:15:00,On Time,,No
45b53af2-ca3b-4008-8bb7,2024-02-16,20:18:23,Online,Credit Card,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-21,18:45:00,20:05:00,,Cancelled,Signal failure,No
9621d9d2-e1f0-4272-9162,2024-04-02,14:57:12,Online,Contactless,Adult,First Class,Advance,36,London St Pancras,Birmingham New Street,2024-04-03,13:15:00,14:35:00,14:35:00,On Time,,No
b204eaec-8e5b-4ad2-8bbe,2024-01-04,05:26:34,Station,Credit Card,,Standard,Anytime,6,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,06:45:00,07:15:00,07:15:00,On Time,,No
dde33ffb-6fcc-42f4-81e0,2024-03-02,07:46:12,Online,Contactless,Disabled,Standard,Off-Peak,36,London Kings Cross,Edinburgh Waverley,2024-03-02,16:00:00,20:20:00,20:20:00,On Time,,No
ae6ca0f5-87d1-4acb-982f,2024-04-14,16:10:35,Online,Contactless,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-15,14:30:00,15:00:00,15:00:00,On Time,,No
54063033-c315-425b-9ca8,2024-04-20,20:55:19,Station,Credit Card,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-21,19:15:00,19:45:00,19:45:00,On Time,,No
07f38eec-eff5-4e91-ae03,2024-04-14,00:52:58,Online,Credit Card,,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-04-14,02:15:00,03:35:00,03:35:00,On Time,,No
d85ca270-11f5-4120-b8d6,2024-01-31,17:28:53,Online,Credit Card,,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-01-31,18:45:00,20:05:00,20:05:00,On Time,,No
454ae4b6-6c84-440c-a889,2024-03-11,05:06:48,Online,Debit Card,,Standard,Anytime,143,London Euston,Manchester Piccadilly,2024-03-11,06:30:00,08:20:00,08:20:00,On Time,,No
7fb2d34d-876b-4b54-974c,2024-04-04,14:31:26,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-04,16:00:00,17:20:00,18:58:00,Delayed,Weather,No
8deef7c5-94e6-4689-8abe,2024-03-07,12:19:49,Online,Contactless,,Standard,Off-Peak,13,Liverpool Lime Street,Sheffield,2024-03-07,13:45:00,15:00:00,15:00:00,On Time,,No
0559705d-56a7-403c-9b8c,2024-02-10,10:42:39,Online,Contactless,,First Class,Off-Peak,80,London St Pancras,Birmingham New Street,2024-02-10,12:00:00,13:20:00,13:20:00,On Time,,No
86a79ccb-c07f-4b44-907a,2024-04-22,09:33:47,Station,Credit Card,,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-23,08:00:00,10:15:00,11:07:00,Delayed,Weather,No
3cdc6f9d-deab-4f58-bb40,2024-03-24,01:08:35,Online,Contactless,Adult,Standard,Advance,48,London Euston,Manchester Piccadilly,2024-03-25,23:30:00,01:20:00,01:20:00,On Time,,No
26675d4f-c8a0-471d-9bdf,2024-03-31,18:16:37,Online,Credit Card,Senior,Standard,Off-Peak,2,Manchester Piccadilly,Liverpool Lime Street,2024-03-31,18:45:00,19:15:00,,Cancelled,Technical Issue,Yes
e63ea853-35d1-4cb1-9219,2024-03-24,15:47:07,Online,Credit Card,,Standard,Off-Peak,53,London Kings Cross,York,2024-03-24,17:15:00,19:05:00,19:05:00,On Time,,No
5d572486-2d2a-455f-a963,2024-03-20,10:33:19,Online,Contactless,,Standard,Advance,13,London Paddington,Reading,2024-03-21,09:00:00,10:00:00,10:00:00,On Time,,No
aefac3ff-0419-4d64-8522,2024-03-20,05:15:32,Online,Contactless,,Standard,Advance,7,London Euston,Birmingham New Street,2024-03-21,03:45:00,05:05:00,05:05:00,On Time,,No
c0e7b389-4c48-4c22-8a42,2024-02-05,14:58:02,Online,Contactless,Adult,Standard,Anytime,31,London St Pancras,Leicester,2024-02-05,16:15:00,17:15:00,17:15:00,On Time,,No
8149b0b8-3aa0-40ed-98d1,2024-01-28,18:56:12,Online,Credit Card,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-01-29,17:15:00,17:45:00,17:45:00,On Time,,No
a2b3ef9f-2352-4144-9d4f,2024-03-30,06:10:36,Online,Credit Card,,Standard,Off-Peak,53,London Kings Cross,York,2024-03-30,07:30:00,09:20:00,09:20:00,On Time,,No
5dbeb9ab-ac56-4183-8f31,2024-03-11,07:48:41,Station,Contactless,,Standard,Advance,35,London Kings Cross,York,2024-03-12,06:15:00,08:05:00,08:44:00,Delayed,Technical Issue,No
9014dd33-c25f-4b72-8de0,2024-02-24,18:47:25,Online,Contactless,,Standard,Advance,35,London Kings Cross,York,2024-02-25,17:15:00,19:05:00,19:05:00,On Time,,No
de14599e-6c9c-44ba-ad96,2024-02-01,13:10:50,Online,Contactless,,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-02-01,14:30:00,15:00:00,15:00:00,On Time,,No
44e4698b-42c9-416b-91c4,2024-01-31,07:49:39,Online,Credit Card,,Standard,Off-Peak,19,London Paddington,Reading,2024-01-31,09:15:00,10:15:00,10:15:00,On Time,,No
b65a89e5-ee7d-45df-9593,2024-03-14,16:19:05,Station,Contactless,,Standard,Advance,35,London Kings Cross,York,2024-03-15,14:45:00,16:35:00,16:35:00,On Time,,No
51eea151-6bea-493c-be6b,2024-01-06,20:24:06,Online,Credit Card,,Standard,Advance,3,Birmingham New Street,Coventry,2024-01-07,18:45:00,19:05:00,19:05:00,On Time,,No
1d70688b-56dd-49cd-ad47,2024-01-19,10:25:21,Online,Contactless,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-20,09:45:00,11:05:00,11:05:00,On Time,,No
c2ccc7c2-ad26-4ab2-93f8,2024-03-17,08:52:48,Online,Contactless,Senior,First Class,Advance,18,London Paddington,Reading,2024-03-18,07:15:00,08:15:00,08:15:00,On Time,,No
dd7484e7-d25b-48fd-960c,2024-04-02,02:43:02,Online,Contactless,,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-04-02,04:00:00,04:30:00,04:30:00,On Time,,No
fb5ef2ca-2dd1-472d-9c5d,2024-02-23,12:41:11,Station,Contactless,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-27,11:00:00,11:30:00,14:13:00,Delayed,Staff Shortage,No
71dd1d6c-8b9d-477f-9b63,2024-03-09,19:41:39,Station,Credit Card,Disabled,First Class,Advance,36,London St Pancras,Birmingham New Street,2024-03-10,18:00:00,19:20:00,19:20:00,On Time,,No
671b7d74-ec60-4204-b003,2024-02-02,09:44:28,Online,Contactless,,Standard,Advance,6,Reading,Oxford,2024-02-27,08:00:00,08:25:00,08:25:00,On Time,,No
2db5f491-2e4a-47dc-a7f9,2024-02-01,08:15:37,Station,Credit Card,,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-02-02,06:45:00,07:15:00,07:15:00,On Time,,No
3e6d8872-e75a-425b-a909,2024-03-31,15:13:27,Station,Credit Card,,Standard,Off-Peak,8,Birmingham New Street,Stafford,2024-03-31,17:45:00,18:15:00,18:15:00,On Time,,No
8ab955df-6a14-4248-a64c,2024-04-09,22:59:17,Station,Credit Card,,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-10,00:15:00,00:45:00,,Cancelled,Signal Failure,No
6085a64c-c235-4fec-b341,2024-03-12,07:16:38,Online,Credit Card,,Standard,Anytime,35,London Paddington,Oxford,2024-03-12,07:45:00,09:15:00,09:15:00,On Time,,No
51c32c7a-7246-48a5-8109,2024-04-14,03:09:00,Station,Credit Card,,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-04-14,04:30:00,05:50:00,05:50:00,On Time,,No
91db7696-da4a-4883-a2e4,2024-04-17,13:19:04,Station,Contactless,,Standard,Advance,7,London Euston,Birmingham New Street,2024-04-18,11:45:00,13:05:00,13:05:00,On Time,,No
595a7128-0160-4999-8365,2024-03-24,17:52:58,Online,Contactless,Adult,Standard,Advance,16,London St Pancras,Leicester,2024-03-25,16:15:00,17:15:00,17:15:00,On Time,,No
cc22187d-670e-4c0a-b274,2024-02-08,16:03:14,Station,Debit Card,,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-09,15:30:00,17:45:00,17:49:00,Delayed,Staffing,Yes
97d9fc94-8b36-4dff-94b7,2024-02-13,17:13:53,Station,Debit Card,Adult,Standard,Anytime,101,Liverpool Lime Street,London Euston,2024-02-13,17:30:00,19:45:00,20:13:00,Delayed,Technical Issue,Yes
be888986-de95-4271-bd54,2024-03-02,05:53:20,Online,Contactless,Senior,Standard,Off-Peak,13,London Paddington,Reading,2024-03-02,07:15:00,08:15:00,,Cancelled,Traffic,No
6a11bfbd-95cf-4e03-987c,2024-01-13,17:10:55,Station,Debit Card,Adult,Standard,Off-Peak,84,Manchester Piccadilly,London Euston,2024-01-13,17:30:00,19:20:00,19:29:00,Delayed,Technical Issue,Yes
aef842a1-42be-42db-ad67,2024-02-04,07:53:09,Station,Credit Card,,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,2024-02-04,09:15:00,09:45:00,09:45:00,On Time,,No
61a2bc50-54de-4d72-83f6,2024-02-08,19:39:56,Station,Credit Card,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-16,17:45:00,18:15:00,18:15:00,On Time,,No
77e55f51-6902-471e-a926,2024-01-23,03:47:55,Online,Credit Card,Disabled,Standard,Off-Peak,13,London Paddington,Reading,2024-01-23,05:15:00,06:15:00,06:15:00,On Time,,No
765b216a-a901-41ec-8c43,2024-01-25,13:29:34,Online,Credit Card,Senior,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-25,14:45:00,15:15:00,15:15:00,On Time,,No
066fb9e5-ca7f-41b7-9afa,2024-01-11,14:34:44,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-01-11,16:00:00,17:20:00,18:01:00,Delayed,Signal failure,No
a252561e-fb82-4202-bbe8,2024-02-23,03:13:17,Online,Credit Card,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-26,01:30:00,02:00:00,02:48:00,Delayed,Signal Failure,Yes
399821c1-1786-4c54-82af,2024-03-11,08:50:30,Station,Contactless,,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-03-11,10:15:00,11:35:00,11:35:00,On Time,,No
3d229daa-6e20-4ce8-85fe,2024-03-02,07:20:17,Online,Credit Card,,Standard,Off-Peak,19,London Paddington,Reading,2024-03-02,07:45:00,08:45:00,08:45:00,On Time,,No
0c315bfe-5a04-4dd6-837b,2024-01-22,01:37:37,Station,Contactless,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-23,00:00:00,01:20:00,01:20:00,On Time,,No
2ffe0758-1ebf-4d64-a716,2024-01-20,05:47:58,Online,Debit Card,,Standard,Off-Peak,53,London Kings Cross,York,2024-01-20,07:15:00,09:05:00,09:05:00,On Time,,No
0fdb5027-ba21-4f9b-9bfc,2024-01-24,07:55:47,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-01-25,06:15:00,06:45:00,06:45:00,On Time,,No
8974d8c2-0a23-4de1-89c6,2024-04-04,17:24:15,Online,Credit Card,Disabled,Standard,Anytime,43,London St Pancras,Wolverhampton,2024-04-04,18:45:00,20:15:00,20:15:00,On Time,,No
fd0c7947-08b7-45f0-ab5e,2024-03-12,15:08:59,Station,Debit Card,,Standard,Off-Peak,31,Birmingham New Street,London Euston,2024-03-12,15:30:00,16:50:00,17:17:00,Delayed,Staffing,Yes
f636d7ce-13a6-4453-8687,2024-04-24,14:17:00,Online,Credit Card,,Standard,Advance,13,London Paddington,Reading,2024-04-25,12:45:00,13:45:00,13:45:00,On Time,,No
1591bc39-2854-4384-9621,2024-03-11,19:29:41,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-03-12,18:45:00,19:15:00,19:15:00,On Time,,No
dfd8bd19-8bca-422c-9e85,2024-04-22,20:24:16,Online,Credit Card,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-04-23,18:45:00,20:05:00,20:05:00,On Time,,No
22c6e3f9-f72b-48c6-af1c,2024-01-15,09:57:11,Online,Credit Card,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-03,08:15:00,08:45:00,08:45:00,On Time,,No
3fde6467-75d8-45ac-9128,2024-03-07,03:36:48,Online,Contactless,Adult,Standard,Off-Peak,72,London Euston,Manchester Piccadilly,2024-03-07,05:00:00,06:50:00,06:50:00,On Time,,No
87560e74-f971-4535-b6c2,2024-03-02,20:16:32,Online,Credit Card,,Standard,Advance,13,London Paddington,Reading,2024-03-03,18:45:00,19:45:00,19:45:00,On Time,,No
575d6fb0-6222-4c84-b4eb,2024-01-26,15:35:40,Online,Credit Card,Adult,First Class,Anytime,36,London Paddington,Reading,2024-01-26,17:00:00,18:00:00,18:00:00,On Time,,No
671adf36-674a-4ff0-857a,2024-03-06,06:05:41,Online,Credit Card,,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-03-07,04:30:00,05:00:00,05:00:00,On Time,,No
bb1ec9a2-5d32-437b-aa94,2024-04-25,00:45:30,Online,Contactless,Senior,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-25,02:15:00,02:45:00,02:45:00,On Time,,No
d8731609-f124-44b6-adfe,2024-02-03,21:37:47,Online,Credit Card,,Standard,Advance,7,London Euston,Birmingham New Street,2024-02-08,20:00:00,21:20:00,21:20:00,On Time,,No
fcea9181-3dad-401c-a47e,2024-01-27,09:05:06,Online,Credit Card,,Standard,Advance,7,London Euston,Birmingham New Street,2024-01-28,07:30:00,08:50:00,08:50:00,On Time,,No
6af82875-aadf-4448-8fb8,2024-02-03,07:29:02,Online,Credit Card,,Standard,Off-Peak,19,London Paddington,Reading,2024-02-03,07:45:00,08:45:00,08:45:00,On Time,,No
ca9d227e-44fe-4e50-8914,2024-03-10,19:34:59,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-03-11,17:45:00,19:05:00,19:05:00,On Time,,No
ba0fb509-555b-4cbe-a69e,2024-01-16,16:14:27,Online,Contactless,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-17,14:30:00,15:50:00,15:50:00,On Time,,No
e0a4d536-e878-42dd-b483,2024-04-06,09:44:38,Station,Credit Card,,First Class,Advance,118,Liverpool Lime Street,London Euston,2024-04-07,08:00:00,10:15:00,,Cancelled,Signal Failure,No
809e9e91-df23-45d7-9258,2024-01-31,19:59:49,Station,Credit Card,,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-01-31,21:15:00,22:35:00,,Cancelled,Signal failure,No
f7c1f42a-33af-45d0-9026,2024-04-25,20:31:05,Station,Credit Card,,Standard,Advance,5,Birmingham New Street,Stafford,2024-04-26,17:45:00,18:15:00,18:15:00,On Time,,No
d239eeb0-999b-4020-98ac,2024-02-02,20:23:31,Online,Credit Card,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-22,18:45:00,20:05:00,20:05:00,On Time,,No
53427856-61f3-4a0c-9b99,2024-01-17,06:11:36,Online,Credit Card,,Standard,Advance,13,London Paddington,Reading,2024-01-18,04:30:00,05:30:00,05:30:00,On Time,,No
11958501-b60d-4390-9d0f,2024-04-11,07:50:07,Online,Debit Card,Senior,Standard,Advance,8,London Paddington,Reading,2024-04-12,06:15:00,07:15:00,07:15:00,On Time,,No
c3ffc523-7bb2-41ca-b789,2024-02-11,07:30:52,Online,Contactless,,Standard,Off-Peak,19,London Paddington,Reading,2024-02-11,09:00:00,10:00:00,10:00:00,On Time,,No
1d642b71-1219-490a-8ddb,2024-04-18,08:00:39,Online,Credit Card,Disabled,Standard,Advance,21,London St Pancras,Wolverhampton,2024-04-19,06:30:00,08:00:00,08:00:00,On Time,,No
dcbdad16-bb51-400d-b0f2,2024-01-23,15:44:38,Station,Credit Card,,Standard,Advance,13,London Paddington,Reading,2024-01-24,14:00:00,15:00:00,15:00:00,On Time,,No
3cdcd83b-0165-4d12-b355,2024-02-02,08:23:11,Online,Credit Card,,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-02-22,06:45:00,07:15:00,07:15:00,On Time,,No
4ae52437-9f1f-4fb9-9c89,2024-04-29,19:35:05,Station,Credit Card,,First Class,Advance,10,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,17:45:00,18:15:00,18:15:00,On Time,,No
e26dc945-12f0-497a-b4cd,2024-01-07,17:24:01,Online,Credit Card,,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-01-07,18:45:00,20:05:00,20:05:00,On Time,,No
004c2bc9-2663-47e9-bcd2,2024-01-06,20:59:57,Station,Credit Card,Adult,Standard,Off-Peak,13,London Paddington,Reading,2024-01-06,22:15:00,23:15:00,23:15:00,On Time,,No
76bf7876-4d8b-4c32-af67,2024-02-07,20:22:34,Station,Contactless,,Standard,Advance,35,London Kings Cross,York,2024-02-28,5:45 PM,19:35:00,19:35:00,On Time,,No
f1b214c9-3ab3-4854-9e42,2024-03-17,22:38:02,Online,Credit Card,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-03-18,00:00:00,00:30:00,00:30:00,On Time,,No
7f425aaf-1ba9-4fbe-93af,2024-04-29,03:07:19,Online,Credit Card,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,01:30:00,02:00:00,02:37:00,Delayed,Signal Failure,Yes
1138bd34-6792-4d26-8a22,2024-03-29,08:19:58,Online,Credit Card,,Standard,Advance,18,London Paddington,Oxford,2024-03-30,07:45:00,09:15:00,09:15:00,On Time,,No
4526bad4-c0f1-4fdd-bad3,2024-03-13,07:57:42,Online,Contactless,,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-03-13,09:15:00,10:35:00,10:35:00,On Time,,No
ee66d563-b63c-4a67-b5e9,2024-04-03,01:43:55,Station,Contactless,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-04-04,00:00:00,01:20:00,01:20:00,On Time,,No
9767a985-08f6-42a7-854b,2024-03-05,01:44:11,Station,Credit Card,Disabled,Standard,Advance,4,Birmingham New Street,Liverpool Lime Street,2024-03-06,00:00:00,01:30:00,01:30:00,On Time,,No
2dc8b750-2844-428b-bd2f,2024-03-24,09:42:33,Station,Credit Card,,First Class,Advance,118,Liverpool Lime Street,London Euston,2024-03-25,08:00:00,10:15:00,11:09:00,Delayed,Weather,No
eaa4d466-7183-43e5-91a3,2024-04-07,05:53:14,Online,Debit Card,,Standard,Off-Peak,53,London Kings Cross,York,2024-04-07,07:15:00,09:05:00,09:05:00,On Time,,No
1b1220ee-b1d0-4d17-95a4,2024-02-16,06:30:48,Online,Credit Card,Adult,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-16,08:00:00,08:30:00,08:30:00,On Time,,No
7011b4d9-65e6-445e-b3d0,2024-03-25,15:39:09,Station,Credit Card,,Standard,Anytime,6,Liverpool Lime Street,Manchester Piccadilly,2024-03-25,17:00:00,17:30:00,17:30:00,On Time,,No
0e24b0dd-1227-4ca1-ae5d,2024-01-09,05:52:17,Online,Contactless,Senior,Standard,Anytime,17,London Paddington,Reading,2024-01-09,07:15:00,08:15:00,08:15:00,On Time,,No
6872553b-0257-4b78-a4dc,2024-02-14,17:29:37,Station,Contactless,,Standard,Advance,13,London Paddington,Reading,2024-02-20,15:45:00,16:45:00,16:45:00,On Time,,No
4836bc56-f26f-4a0a-a39d,2024-01-17,20:20:49,Station,Credit Card,,Standard,Advance,5,Birmingham New Street,Stafford,2024-01-18,17:45:00,18:15:00,18:15:00,On Time,,No
96582908-f97a-462b-86cd,2024-03-05,13:30:02,Online,Contactless,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-03-06,12:00:00,13:20:00,13:20:00,On Time,,No
6587bb3d-bb0d-45e8-92b8,2024-01-21,14:57:07,Online,Contactless,Senior,Standard,Advance,5,London St Pancras,Birmingham New Street,2024-01-22,13:15:00,14:35:00,14:35:00,On Time,,No
832f348a-9671-4922-9105,2024-01-24,16:13:28,Station,Credit Card,Senior,Standard,Anytime,47,London Kings Cross,York,2024-01-24,17:45:00,19:35:00,,Cancelled,Weather,No
0463d5d4-1ec8-47ce-b6cc,2024-01-24,10:08:43,Online,Contactless,,Standard,Advance,7,London Euston,Birmingham New Street,2024-01-25,08:30:00,09:50:00,09:50:00,On Time,,No
d48c77b8-cd54-41d2-9a18,2024-02-02,15:12:50,Station,Credit Card,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-20,13:30:00,14:00:00,14:00:00,On Time,,No
cdcbc0fe-acb9-4ddf-807f,2024-04-10,14:45:17,Online,Contactless,Adult,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-10,16:15:00,16:45:00,16:45:00,On Time,,No
