Transaction_ID,Date_of_Purchase,Time_of_Purchase,Purchase_Type,Payment_Method,Railcard,Ticket_Class,Ticket_Type,Price,Departure_Station,Arrival_Destination,Date_of_Journey,Departure_Time,Arrival_Time,Actual_Arrival_Time,Journey_Status,Reason_for_Delay,Refund_Request,Log_Price,Reason_Group,Delay_Duration,Delay_Duration_Minutes,Delay_Category,Hour,DayOfWeek,Route
316babd9-64c9-468f-9e78,2024-03-23,3:09:49.000,Online,Credit Card,None,First Class,Off-Peak,88,Birmingham New Street,London St Pancras,2024-03-23,4:30:00.000,5:50:00.000,5:50:00.000,On Time,No Delay,No,4.4773368145,None,,,No Delay,4,7,Birmingham New Street to London St Pancras
fb88762d-ffda-4320-9419,2024-04-10,14:16:10.000,Online,Credit Card,Disabled,First Class,Advance,18,London Paddington,Reading,2024-04-11,12:45:00.000,13:45:00.000,13:45:00.000,On Time,No Delay,No,2.8903717579,None,,,No Delay,12,5,London Paddington to Reading
889c69c7-83bb-4d35-b8d0,2024-04-26,6:35:21.000,Online,Contactless,None,Standard,Anytime,25,London Paddington,Reading,2024-04-26,8:00:00.000,9:00:00.000,9:00:00.000,On Time,No Delay,No,3.2188758249,None,,,No Delay,8,6,London Paddington to Reading
497c8e22-d614-40af-988d,2024-04-25,7:24:46.000,Online,Credit Card,None,Standard,Anytime,35,London Paddington,Oxford,2024-04-25,7:45:00.000,9:15:00.000,9:15:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,7,5,London Paddington to Oxford
fbac25df-c5cb-46bb-b956,2024-01-15,18:49:09.000,Online,Credit Card,Adult,Standard,Advance,23,London Kings Cross,York,2024-01-16,17:15:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,3.1354942159,None,,,No Delay,17,3,London Kings Cross to York
90127fa1-bd12-4ed7-8815,2024-03-30,16:06:44.000,Station,Credit Card,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-03-30,17:45:00.000,18:15:00.000,19:05:00.000,Delayed,Traffic,No,1.3862943611,Operational,3000,50,Severe,17,7,Manchester Piccadilly to Liverpool Lime Street
33068eac-aa33-456d-8195,2024-04-16,18:10:35.000,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-04-17,17:30:00.000,19:45:00.000,20:01:00.000,Delayed,Technical Issue,Ye,3.9120230054,Infrastructure,960,16,Moderate,17,4,Liverpool Lime Street to London Euston
30c9fb52-f6f2-4a46-a993,2024-01-17,20:24:48.000,Online,Credit Card,None,Standard,Advance,7,Birmingham New Street,Nuneaton,2024-01-18,18:45:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,18,5,Birmingham New Street to Nuneaton
7e0f9fee-d723-4f74-8d8c,2024-04-12,18:07:13.000,Station,Contactless,Adult,Standard,Advance,8,London Paddington,Reading,2024-04-13,16:30:00.000,17:30:00.000,17:30:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,16,7,London Paddington to Reading
48ce0b98-4b4a-4876-b6fd,2024-02-07,1:34:07.000,Station,Contactless,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-02-26,0:00:00.000,0:30:00.000,0:30:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,0,2,Liverpool Lime Street to Manchester Piccadilly
bc953780-6633-41fe-b8c3,2024-03-03,18:58:15.000,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-03-04,17:15:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,17,2,London Kings Cross to York
8dbdafee-e7b0-4afb-934e,2024-02-08,7:47:31.000,Online,Debit Card,Senior,First Class,Advance,18,London Paddington,Reading,2024-02-20,6:15:00.000,7:15:00.000,7:15:00.000,On Time,No Delay,No,2.8903717579,None,,,No Delay,6,3,London Paddington to Reading
1f5f96cc-ad59-45a6-bb5a,2024-01-15,8:22:26.000,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-01-16,7:45:00.000,8:45:00.000,8:45:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,7,3,London Paddington to Reading
4ec6d47a-9abf-449d-99f5,2024-01-14,17:16:45.000,Online,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-01-14,18:45:00.000,19:15:00.000,19:15:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,18,1,Manchester Piccadilly to Liverpool Lime Street
f20529fc-bda6-4d02-8a77,2024-04-26,9:02:35.000,Online,Credit Card,Adult,Standard,Off-Peak,8,London St Pancras,Birmingham New Street,2024-04-26,10:30:00.000,11:50:00.000,11:50:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,10,6,London St Pancras to Birmingham New Street
5e824c84-286a-4858-b58d,2024-01-16,17:46:57.000,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-01-17,16:15:00.000,17:35:00.000,17:35:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,16,4,London Euston to Birmingham New Street
84dc38de-7e1b-4f76-ad90,2024-04-09,23:46:15.000,Station,Credit Card,Adult,Standard,Advance,8,London Paddington,Reading,2024-04-10,22:15:00.000,23:15:00.000,23:15:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,22,4,London Paddington to Reading
8378ac20-6824-4c70-ac3c,2024-02-01,14:41:18.000,Station,Debit Card,Disabled,Standard,Anytime,9,London Euston,Birmingham New Street,2024-02-01,16:00:00.000,17:20:00.000,17:20:00.000,On Time,No Delay,No,2.1972245773,None,,,No Delay,16,5,London Euston to Birmingham New Street
accf5c25-e8b3-4d37-892d,2024-03-15,7:09:18.000,Station,Contactless,None,Standard,Anytime,154,Liverpool Lime Street,London St Pancras,2024-03-15,8:30:00.000,11:00:00.000,11:00:00.000,On Time,No Delay,No,5.0369526024,None,,,No Delay,8,6,Liverpool Lime Street to London St Pancras
48a04ecf-d2c9-44a2-8014,2024-03-31,10:32:18.000,Online,Contactless,Adult,Standard,Off-Peak,10,Manchester Piccadilly,Leeds,2024-03-31,12:00:00.000,12:45:00.000,12:45:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,12,1,Manchester Piccadilly to Leeds
eac30b62-2c76-440d-b6bd,2024-02-02,20:28:22.000,Station,Contactless,None,First Class,Advance,57,London Kings Cross,York,2024-02-12,17:45:00.000,19:35:00.000,19:35:00.000,On Time,No Delay,No,4.0430512678,None,,,No Delay,17,2,London Kings Cross to York
5fc034a2-34a6-4dae-ac31,2024-01-10,15:43:18.000,Station,Contactless,None,Standard,Advance,13,London Paddington,Reading,2024-01-11,14:00:00.000,15:00:00.000,15:00:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,14,5,London Paddington to Reading
a731381b-49e3-455b-9419,2024-03-30,18:18:04.000,Online,Credit Card,Senior,Standard,Off-Peak,2,Manchester Piccadilly,Liverpool Lime Street,2024-03-30,18:45:00.000,19:15:00.000,19:15:00.000,On Time,No Delay,No,0.6931471806,None,,,No Delay,18,7,Manchester Piccadilly to Liverpool Lime Street
45b53af2-ca3b-4008-8bb7,2024-02-16,20:18:23.000,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-21,18:45:00.000,20:05:00.000,,Cancelled,Signal Failure,No,2.0794415417,Infrastructure,,,Cancelled,18,4,London St Pancras to Birmingham New Street
9621d9d2-e1f0-4272-9162,2024-04-02,14:57:12.000,Online,Contactless,Adult,First Class,Advance,36,London St Pancras,Birmingham New Street,2024-04-03,13:15:00.000,14:35:00.000,14:35:00.000,On Time,No Delay,No,3.5835189385,None,,,No Delay,13,4,London St Pancras to Birmingham New Street
b204eaec-8e5b-4ad2-8bbe,2024-01-04,5:26:34.000,Station,Credit Card,None,Standard,Anytime,6,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,6:45:00.000,7:15:00.000,7:15:00.000,On Time,No Delay,No,1.7917594692,None,,,No Delay,6,5,Liverpool Lime Street to Manchester Piccadilly
dde33ffb-6fcc-42f4-81e0,2024-03-02,7:46:12.000,Online,Contactless,Disabled,Standard,Off-Peak,36,London Kings Cross,Edinburgh Waverley,2024-03-02,16:00:00.000,20:20:00.000,20:20:00.000,On Time,No Delay,No,3.5835189385,None,,,No Delay,16,7,London Kings Cross to Edinburgh Waverley
ae6ca0f5-87d1-4acb-982f,2024-04-14,16:10:35.000,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-15,14:30:00.000,15:00:00.000,15:00:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,14,2,Manchester Piccadilly to Liverpool Lime Street
54063033-c315-425b-9ca8,2024-04-20,20:55:19.000,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-21,19:15:00.000,19:45:00.000,19:45:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,19,1,Manchester Piccadilly to Liverpool Lime Street
07f38eec-eff5-4e91-ae03,2024-04-14,0:52:58.000,Online,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-04-14,2:15:00.000,3:35:00.000,3:35:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,2,1,London Euston to Birmingham New Street
d85ca270-11f5-4120-b8d6,2024-01-31,17:28:53.000,Online,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-01-31,18:45:00.000,20:05:00.000,20:05:00.000,On Time,No Delay,No,2.7725887222,None,,,No Delay,18,4,London St Pancras to Birmingham New Street
454ae4b6-6c84-440c-a889,2024-03-11,5:06:48.000,Online,Debit Card,None,Standard,Anytime,143,London Euston,Manchester Piccadilly,2024-03-11,6:30:00.000,8:20:00.000,8:20:00.000,On Time,No Delay,No,4.9628446303,None,,,No Delay,6,2,London Euston to Manchester Piccadilly
7fb2d34d-876b-4b54-974c,2024-04-04,14:31:26.000,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-04,16:00:00.000,17:20:00.000,18:58:00.000,Delayed,Weather,No,2.1972245773,Weather,5880,98,Severe,16,5,London Euston to Birmingham New Street
8deef7c5-94e6-4689-8abe,2024-03-07,12:19:49.000,Online,Contactless,None,Standard,Off-Peak,13,Liverpool Lime Street,Sheffield,2024-03-07,13:45:00.000,15:00:00.000,15:00:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,13,5,Liverpool Lime Street to Sheffield
0559705d-56a7-403c-9b8c,2024-02-10,10:42:39.000,Online,Contactless,None,First Class,Off-Peak,80,London St Pancras,Birmingham New Street,2024-02-10,12:00:00.000,13:20:00.000,13:20:00.000,On Time,No Delay,No,4.3820266347,None,,,No Delay,12,7,London St Pancras to Birmingham New Street
86a79ccb-c07f-4b44-907a,2024-04-22,9:33:47.000,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-23,8:00:00.000,10:15:00.000,11:07:00.000,Delayed,Weather,No,4.3307333403,Weather,3120,52,Severe,8,3,Liverpool Lime Street to London Euston
3cdc6f9d-deab-4f58-bb40,2024-03-24,1:08:35.000,Online,Contactless,Adult,Standard,Advance,48,London Euston,Manchester Piccadilly,2024-03-25,23:30:00.000,1:20:00.000,1:20:00.000,On Time,No Delay,No,3.8712010109,None,,,No Delay,23,2,London Euston to Manchester Piccadilly
26675d4f-c8a0-471d-9bdf,2024-03-31,18:16:37.000,Online,Credit Card,Senior,Standard,Off-Peak,2,Manchester Piccadilly,Liverpool Lime Street,2024-03-31,18:45:00.000,19:15:00.000,,Cancelled,Technical Issue,Ye,0.6931471806,Infrastructure,,,Cancelled,18,1,Manchester Piccadilly to Liverpool Lime Street
e63ea853-35d1-4cb1-9219,2024-03-24,15:47:07.000,Online,Credit Card,None,Standard,Off-Peak,53,London Kings Cross,York,2024-03-24,17:15:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,3.9702919136,None,,,No Delay,17,1,London Kings Cross to York
5d572486-2d2a-455f-a963,2024-03-20,10:33:19.000,Online,Contactless,None,Standard,Advance,13,London Paddington,Reading,2024-03-21,9:00:00.000,10:00:00.000,10:00:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,9,5,London Paddington to Reading
aefac3ff-0419-4d64-8522,2024-03-20,5:15:32.000,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-03-21,3:45:00.000,5:05:00.000,5:05:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,3,5,London Euston to Birmingham New Street
c0e7b389-4c48-4c22-8a42,2024-02-05,14:58:02.000,Online,Contactless,Adult,Standard,Anytime,31,London St Pancras,Leicester,2024-02-05,16:15:00.000,17:15:00.000,17:15:00.000,On Time,No Delay,No,3.4339872045,None,,,No Delay,16,2,London St Pancras to Leicester
8149b0b8-3aa0-40ed-98d1,2024-01-28,18:56:12.000,Online,Credit Card,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-01-29,17:15:00.000,17:45:00.000,17:45:00.000,On Time,No Delay,No,0.6931471806,None,,,No Delay,17,2,Liverpool Lime Street to Manchester Piccadilly
a2b3ef9f-2352-4144-9d4f,2024-03-30,6:10:36.000,Online,Credit Card,None,Standard,Off-Peak,53,London Kings Cross,York,2024-03-30,7:30:00.000,9:20:00.000,9:20:00.000,On Time,No Delay,No,3.9702919136,None,,,No Delay,7,7,London Kings Cross to York
5dbeb9ab-ac56-4183-8f31,2024-03-11,7:48:41.000,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-03-12,6:15:00.000,8:05:00.000,8:44:00.000,Delayed,Technical Issue,No,3.5553480615,Infrastructure,2340,39,Severe,6,3,London Kings Cross to York
9014dd33-c25f-4b72-8de0,2024-02-24,18:47:25.000,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-02-25,17:15:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,17,1,London Kings Cross to York
de14599e-6c9c-44ba-ad96,2024-02-01,13:10:50.000,Online,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-02-01,14:30:00.000,15:00:00.000,15:00:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,14,5,Manchester Piccadilly to Liverpool Lime Street
44e4698b-42c9-416b-91c4,2024-01-31,7:49:39.000,Online,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,2024-01-31,9:15:00.000,10:15:00.000,10:15:00.000,On Time,No Delay,No,2.9444389792,None,,,No Delay,9,4,London Paddington to Reading
b65a89e5-ee7d-45df-9593,2024-03-14,16:19:05.000,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-03-15,14:45:00.000,16:35:00.000,16:35:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,14,6,London Kings Cross to York
51eea151-6bea-493c-be6b,2024-01-06,20:24:06.000,Online,Credit Card,None,Standard,Advance,3,Birmingham New Street,Coventry,2024-01-07,18:45:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,18,1,Birmingham New Street to Coventry
1d70688b-56dd-49cd-ad47,2024-01-19,10:25:21.000,Online,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-20,9:45:00.000,11:05:00.000,11:05:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,9,7,London St Pancras to Birmingham New Street
c2ccc7c2-ad26-4ab2-93f8,2024-03-17,8:52:48.000,Online,Contactless,Senior,First Class,Advance,18,London Paddington,Reading,2024-03-18,7:15:00.000,8:15:00.000,8:15:00.000,On Time,No Delay,No,2.8903717579,None,,,No Delay,7,2,London Paddington to Reading
dd7484e7-d25b-48fd-960c,2024-04-02,2:43:02.000,Online,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-04-02,4:00:00.000,4:30:00.000,4:30:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,4,3,Manchester Piccadilly to Liverpool Lime Street
fb5ef2ca-2dd1-472d-9c5d,2024-02-23,12:41:11.000,Station,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-27,11:00:00.000,11:30:00.000,14:13:00.000,Delayed,Staff Shortage,No,1.0986122887,Operational,9780,163,Severe,11,3,Manchester Piccadilly to Liverpool Lime Street
71dd1d6c-8b9d-477f-9b63,2024-03-09,19:41:39.000,Station,Credit Card,Disabled,First Class,Advance,36,London St Pancras,Birmingham New Street,2024-03-10,18:00:00.000,19:20:00.000,19:20:00.000,On Time,No Delay,No,3.5835189385,None,,,No Delay,18,1,London St Pancras to Birmingham New Street
671b7d74-ec60-4204-b003,2024-02-02,9:44:28.000,Online,Contactless,None,Standard,Advance,6,Reading,Oxford,2024-02-27,8:00:00.000,8:25:00.000,8:25:00.000,On Time,No Delay,No,1.7917594692,None,,,No Delay,8,3,Reading to Oxford
2db5f491-2e4a-47dc-a7f9,2024-02-01,8:15:37.000,Station,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-02-02,6:45:00.000,7:15:00.000,7:15:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,6,6,Liverpool Lime Street to Manchester Piccadilly
3e6d8872-e75a-425b-a909,2024-03-31,15:13:27.000,Station,Credit Card,None,Standard,Off-Peak,8,Birmingham New Street,Stafford,2024-03-31,17:45:00.000,18:15:00.000,18:15:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,17,1,Birmingham New Street to Stafford
8ab955df-6a14-4248-a64c,2024-04-09,22:59:17.000,Station,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-10,0:15:00.000,0:45:00.000,,Cancelled,Signal Failure,No,1.0986122887,Infrastructure,,,Cancelled,0,4,Liverpool Lime Street to Manchester Piccadilly
6085a64c-c235-4fec-b341,2024-03-12,7:16:38.000,Online,Credit Card,None,Standard,Anytime,35,London Paddington,Oxford,2024-03-12,7:45:00.000,9:15:00.000,9:15:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,7,3,London Paddington to Oxford
51c32c7a-7246-48a5-8109,2024-04-14,3:09:00.000,Station,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-04-14,4:30:00.000,5:50:00.000,5:50:00.000,On Time,No Delay,No,2.4849066498,None,,,No Delay,4,1,London St Pancras to Birmingham New Street
91db7696-da4a-4883-a2e4,2024-04-17,13:19:04.000,Station,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-04-18,11:45:00.000,13:05:00.000,13:05:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,11,5,London Euston to Birmingham New Street
595a7128-0160-4999-8365,2024-03-24,17:52:58.000,Online,Contactless,Adult,Standard,Advance,16,London St Pancras,Leicester,2024-03-25,16:15:00.000,17:15:00.000,17:15:00.000,On Time,No Delay,No,2.7725887222,None,,,No Delay,16,2,London St Pancras to Leicester
cc22187d-670e-4c0a-b274,2024-02-08,16:03:14.000,Station,Debit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-09,15:30:00.000,17:45:00.000,17:49:00.000,Delayed,Staffing,Ye,4.3307333403,Operational,240,4,Minor,15,6,Liverpool Lime Street to London Euston
97d9fc94-8b36-4dff-94b7,2024-02-13,17:13:53.000,Station,Debit Card,Adult,Standard,Anytime,101,Liverpool Lime Street,London Euston,2024-02-13,17:30:00.000,19:45:00.000,20:13:00.000,Delayed,Technical Issue,Ye,4.6151205168,Infrastructure,1680,28,Moderate,17,3,Liverpool Lime Street to London Euston
be888986-de95-4271-bd54,2024-03-02,5:53:20.000,Online,Contactless,Senior,Standard,Off-Peak,13,London Paddington,Reading,2024-03-02,7:15:00.000,8:15:00.000,,Cancelled,Traffic,No,2.5649493575,Operational,,,Cancelled,7,7,London Paddington to Reading
6a11bfbd-95cf-4e03-987c,2024-01-13,17:10:55.000,Station,Debit Card,Adult,Standard,Off-Peak,84,Manchester Piccadilly,London Euston,2024-01-13,17:30:00.000,19:20:00.000,19:29:00.000,Delayed,Technical Issue,Ye,4.4308167988,Infrastructure,540,9,Minor,17,7,Manchester Piccadilly to London Euston
aef842a1-42be-42db-ad67,2024-02-04,7:53:09.000,Station,Credit Card,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,2024-02-04,9:15:00.000,9:45:00.000,9:45:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,9,1,Liverpool Lime Street to Manchester Piccadilly
61a2bc50-54de-4d72-83f6,2024-02-08,19:39:56.000,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-16,17:45:00.000,18:15:00.000,18:15:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,17,6,Manchester Piccadilly to Liverpool Lime Street
77e55f51-6902-471e-a926,2024-01-23,3:47:55.000,Online,Credit Card,Disabled,Standard,Off-Peak,13,London Paddington,Reading,2024-01-23,5:15:00.000,6:15:00.000,6:15:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,5,3,London Paddington to Reading
765b216a-a901-41ec-8c43,2024-01-25,13:29:34.000,Online,Credit Card,Senior,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-25,14:45:00.000,15:15:00.000,15:15:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,14,5,Manchester Piccadilly to Liverpool Lime Street
066fb9e5-ca7f-41b7-9afa,2024-01-11,14:34:44.000,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-01-11,16:00:00.000,17:20:00.000,18:01:00.000,Delayed,Signal Failure,No,2.1972245773,Infrastructure,2460,41,Severe,16,5,London Euston to Birmingham New Street
a252561e-fb82-4202-bbe8,2024-02-23,3:13:17.000,Online,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-26,1:30:00.000,2:00:00.000,2:48:00.000,Delayed,Signal Failure,Ye,1.0986122887,Infrastructure,2880,48,Severe,1,2,Manchester Piccadilly to Liverpool Lime Street
399821c1-1786-4c54-82af,2024-03-11,8:50:30.000,Station,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-03-11,10:15:00.000,11:35:00.000,11:35:00.000,On Time,No Delay,No,2.4849066498,None,,,No Delay,10,2,London St Pancras to Birmingham New Street
3d229daa-6e20-4ce8-85fe,2024-03-02,7:20:17.000,Online,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,2024-03-02,7:45:00.000,8:45:00.000,8:45:00.000,On Time,No Delay,No,2.9444389792,None,,,No Delay,7,7,London Paddington to Reading
